Zona;Factura;Fecha;Cod;Cliente;Código;Producto;Cant;Costo unitario;Valor bruto;Descuento;Valor a pagar
10;25907;30/03/2005;11103;SERVIMADERA;KA708061FHC;NOVOKOR FAN.HAYA C D/D -A- 6;1;17,61;17,61;5,36;12,25
10;26033;6/04/2005;11103;SERVIMADERA;KA708063FAZ;NOVOKOR FAN. AZUL D/ -A- 06;5;59,57;297,86;20,12;277,74
10;26036;6/04/2005;11103;SERVIMADERA;KA708063FAZ;NOVOKOR FAN. AZUL D/ -A- 06;10;119,14;1191,43;40,24;1151,19
10;26276;15/04/2005;11103;SERVIMADERA;KA708063FCH;NOVOKOR FAN. CHAMPAN D/ -A- 06;10;106,82;1068,15;38,95;1029,20
10;26276;15/04/2005;11103;SERVIMADERA;KA708063FCH;NOVOKOR FAN. CHAMPAN D/ -A- 06;10;106,82;1068,15;38,95;1029,20
10;26277;15/04/2005;11103;SERVIMADERA;KA708063FCH;NOVOKOR FAN. CHAMPAN D/ -A- 06;10;106,82;1068,15;38,95;1029,20
10;25907;30/03/2005;11103;SERVIMADERA;KA708063FHA;NOVOKOR FAN. HAYA D/ -A- 06;5;61,29;306,46;20,12;286,34
10;26034;6/04/2005;11103;SERVIMADERA;KA708063FPE;NOVOKOR FAN. PERAL D/ -A- 06;3;34,85;104,56;12,07;92,49
10;26036;6/04/2005;11103;SERVIMADERA;KA708063FPE;NOVOKOR FAN. PERAL D/ -A- 06;5;58,09;290,45;20,12;270,33
10;26103;7/04/2005;11103;SERVIMADERA;KA708091FAZ;NOVOKOR FAN. AZUL D/D -A- 09;3;56,29;168,86;16,99;151,86
10;26102;7/04/2005;11103;SERVIMADERA;KA708093FCH;NOVOKOR FAN. CHAMPAN D/ -A- 09;10;124,83;1248,27;42,10;1206,17
10;26036;6/04/2005;11103;SERVIMADERA;KA708121FHA;NOVOKOR FAN. HAYA D/D -A- 12;3;63,54;190,61;17,82;172,79
10;26211;14/04/2005;11103;SERVIMADERA;KA708125FBB;NOVOKOR FAN. BALANC B/B -A- 12;15;226,62;3399,29;65,08;3334,21
10;26276;15/04/2005;11103;SERVIMADERA;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;2;47,81;95,62;11,91;83,72
10;26276;15/04/2005;11103;SERVIMADERA;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;2;39,51;79,03;11,91;67,12
10;26277;15/04/2005;11103;SERVIMADERA;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;2;39,51;79,03;11,91;67,12
10;26425;25/04/2005;11103;SERVIMADERA;KA708151FGT;NOVOKOR FAN. GRAFIT D/D -A- 15;10;229,56;2295,59;63,46;2232,12
10;26036;6/04/2005;11103;SERVIMADERA;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;5;114,55;572,77;31,73;541,04
10;26153;11/04/2005;11103;SERVIMADERA;KA708151FMA;NOVOKOR FAN. MAPLE D/D -A- 15;11;286,73;3154,05;69,81;3084,24
10;26155;11/04/2005;11103;SERVIMADERA;KA708151FMA;NOVOKOR FAN. MAPLE D/D -A- 15;17;443,13;7533,23;107,89;7425,35
10;26140;11/04/2005;11103;SERVIMADERA;KA708151FNE;NOVOKOR FAN. NEGRO D/D -A- 15;10;228,10;2280,96;59,54;2221,41
10;25905;30/03/2005;11103;SERVIMADERA;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;5;108,15;540,75;31,73;509,02
10;26102;7/04/2005;11103;SERVIMADERA;KA708151FSA;NOVOKOR FAN. SAPELL D/D -A- 15;15;340,11;5101,61;95,19;5006,42
10;26426;25/04/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;4;70,17;280,69;20,33;260,35
10;26425;25/04/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;6;105,26;631,54;30,50;601,04
10;26210;14/04/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;8;140,34;1122,75;40,67;1082,08
10;25905;30/03/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;10;175,43;1754,29;50,83;1703,46
10;26140;11/04/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;10;211,03;2110,27;50,83;2059,44
10;26211;14/04/2005;11103;SERVIMADERA;KA708153FGT;NOVOKOR FAN. GRAFITO D/ -A- 15;30;526,29;15788,62;152,50;15636,12
10;26426;25/04/2005;11103;SERVIMADERA;KA708153FHC;NOVOKOR FAN.HAYA CATEDR D/ -A-;3;52,51;157,53;15,25;142,28
10;26425;25/04/2005;11103;SERVIMADERA;KA708153FHC;NOVOKOR FAN.HAYA CATEDR D/ -A-;10;175,03;1750,34;50,83;1699,51
10;26036;6/04/2005;11103;SERVIMADERA;KA708153FNE;NOVOKOR FAN. NEGRO D/ -A- 15;5;76,98;384,88;24,63;360,26
10;26154;11/04/2005;11103;SERVIMADERA;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;10;186,34;1863,37;40,40;1822,96
10;26370;21/04/2005;11103;SERVIMADERA;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;30;434,55;13036,37;121,21;12915,16
10;26402;22/04/2005;11103;SERVIMADERA;KA708154FB/;NOVOKOR FAN. BALANCE B/ -A- 15;40;579,39;23175,78;161,62;23014,16
10;26370;21/04/2005;11103;SERVIMADERA;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;30;505,19;15155,78;141,92;15013,87
10;26397;22/04/2005;11103;SERVIMADERA;KA708191FGT;NOVOKOR FAN. GRAFIT D/D -A- 19;5;126,07;630,35;35,22;595,12
10;26363;21/04/2005;11103;SERVIMADERA;KA708191FNE;NOVOKOR FAN. NEGRO D/D -A- 19;5;104,59;522,97;33,30;489,67
10;26363;21/04/2005;11103;SERVIMADERA;KA708191FNN;NOVOKOR FAN. NOGALN D/D -A- 19;5;123,58;617,92;35,22;582,70
10;26035;6/04/2005;11103;SERVIMADERA;KA708193FGR;NOVOKOR FAN. GRIS D/ -A- 19;2;35,37;70,74;11,19;59,55
10;26036;6/04/2005;11103;SERVIMADERA;KA708193FGR;NOVOKOR FAN. GRIS D/ -A- 19;3;53,05;159,16;16,79;142,37
10;25905;30/03/2005;11103;SERVIMADERA;KA708251FGR;NOVOKOR FAN. GRIS D/D -A- 25;2;48,92;97,84;14,81;83,03
10;26034;6/04/2005;11103;SERVIMADERA;KA708251FGT;NOVOKOR FAN. GRAFIT D/D -A- 25;3;86,08;258,23;22,82;235,41
10;26140;11/04/2005;11103;SERVIMADERA;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;2;68,85;137,71;15,21;122,49
10;26151;11/04/2005;11103;SERVIMADERA;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;2;68,85;137,71;15,21;122,49
10;26150;11/04/2005;11103;SERVIMADERA;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;3;103,28;309,84;22,82;287,02
10;25905;30/03/2005;11103;SERVIMADERA;KA708251FNE;NOVOKOR FAN. NEGRO D/D -A- 25;3;73,19;219,57;22,21;197,36
10;26101;7/04/2005;11103;SERVIMADERA;KA708253FCE;NOVOKOR FAN. CEREZO D/ -A- 25;3;69,36;208,09;19,50;188,59
10;25905;30/03/2005;11103;SERVIMADERA;KA708253FGT;NOVOKOR FAN. GRAFITO D/ -A- 25;4;93,12;372,46;26,00;346,47
10;26140;11/04/2005;11103;SERVIMADERA;KA708253FGT;NOVOKOR FAN. GRAFITO D/ -A- 25;5;142,35;711,74;32,49;679,24
10;25905;30/03/2005;11103;SERVIMADERA;KA708253FHA;NOVOKOR FAN. HAYA D/ -A- 25;5;116,28;581,41;32,49;548,91
10;25905;30/03/2005;11103;SERVIMADERA;KA708253FNE;NOVOKOR FAN. NEGRO D/ -A- 25;3;63,39;190,18;19,01;171,17
10;26140;11/04/2005;11103;SERVIMADERA;KA708253FNN;NOVOKOR FAN. NOGALN D/ -A- 25;3;86,43;259,29;19,50;239,79
10;26101;7/04/2005;11103;SERVIMADERA;KA708253FSA;NOVOKOR FAN. SAPELLY D/ -A- 25;3;69,41;208,24;19,50;188,74
10;26150;11/04/2005;11103;SERVIMADERA;KA708253FSA;NOVOKOR FAN. SAPELLY D/ -A- 25;3;86,75;260,26;19,50;240,76
10;25877;28/03/2005;11103;SERVIMADERA;KA708254FB/;NOVOKOR FAN. BALANCE B/ -A- 25;2;40,44;80,88;10,44;70,44
10;26341;20/04/2005;11103;SERVIMADERA;MAL70805;"MDF ""A"" 7X8X5.5 LIVIANO";174;1625,29;282801,15;272,48;282528,67
10;26140;11/04/2005;11103;SERVIMADERA;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";55;784,71;43158,95;127,16;43031,79
10;26099;7/04/2005;11103;SERVIMADERA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";21;382,19;8025,94;61,72;7964,23
10;26140;11/04/2005;11103;SERVIMADERA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";84;1528,75;128415,11;246,88;128168,23
10;26356;21/04/2005;11103;SERVIMADERA;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";168;3057,50;513660,43;493,75;513166,68
10;26341;20/04/2005;11103;SERVIMADERA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";34;748,16;25437,44;121,14;25316,30
10;26099;7/04/2005;11103;SERVIMADERA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;26125;8/04/2005;11103;SERVIMADERA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;26427;25/04/2005;11103;SERVIMADERA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;26304;18/04/2005;11103;SERVIMADERA;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";102;2244,48;228937,00;363,43;228573,58
10;26125;8/04/2005;11103;SERVIMADERA;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";56;1479,69;82862,84;239,18;82623,67
10;26341;20/04/2005;11103;SERVIMADERA;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";10;369,12;3691,16;59,98;3631,18
10;26276;15/04/2005;11103;SERVIMADERA;NAL70804;"NOVOPLY ""A"" 7x08x04";20;89,07;1781,39;23,77;1757,62
10;26425;25/04/2005;11103;SERVIMADERA;NAL70804;"NOVOPLY ""A"" 7x08x04";10;44,53;445,35;11,89;433,46
10;26426;25/04/2005;11103;SERVIMADERA;NAL70804;"NOVOPLY ""A"" 7x08x04";10;44,53;445,35;11,89;433,46
10;26276;15/04/2005;11103;SERVIMADERA;NAL70804;"NOVOPLY ""A"" 7x08x04";20;89,07;1781,39;23,77;1757,62
10;26277;15/04/2005;11103;SERVIMADERA;NAL70804;"NOVOPLY ""A"" 7x08x04";20;89,07;1781,39;23,77;1757,62
10;26100;7/04/2005;11103;SERVIMADERA;NAL70806;"NOVOPLY ""A"" 7x08x06";20;110,53;2210,68;29,20;2181,47
10;25877;28/03/2005;11103;SERVIMADERA;NAL70830;"NOVOPLY ""A"" 7x08x30";5;96,81;484,04;26,50;457,54
10;25868;28/03/2005;11103;SERVIMADERA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";10;184,40;1844,04;45,35;1798,69
10;25921;31/03/2005;11103;SERVIMADERA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";10;184,40;1844,04;45,35;1798,69
10;26018;5/04/2005;11103;SERVIMADERA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";10;184,40;1844,04;45,35;1798,69
10;26370;21/04/2005;11103;SERVIMADERA;NAT70815;"NOVOPLY TROPICAL ""A"" 7X08X15";20;368,81;7376,15;90,69;7285,46
10;26278;15/04/2005;11103;SERVIMADERA;NAT70819;"NOVOPLY TROPICAL ""A"" 7X08X19";14;311,70;4363,77;80,18;4283,59
10;26304;18/04/2005;11103;SERVIMADERA;NBL70804;"NOVOPLY ""B"" 7x08x04";82;365,19;29945,20;157,33;29787,87
10;26304;18/04/2005;11103;SERVIMADERA;NBL70815;"NOVOPLY ""B"" 7x08x15";12;129,81;1557,68;55,46;1502,22
10;25877;28/03/2005;11103;SERVIMADERA;NBL70819;"NOVOPLY ""B"" 7x08x19";5;65,50;327,49;28,16;299,33
10;26210;14/04/2005;11103;SERVIMADERA;NBL70825;"NOVOPLY ""B"" 7x08x25";4;66,36;265,46;29,19;236,27
10;25877;28/03/2005;11103;SERVIMADERA;NBL70825;"NOVOPLY ""B"" 7x08x25";10;165,91;1659,10;72,98;1586,12
10;26033;6/04/2005;11103;SERVIMADERA;NBL70825;"NOVOPLY ""B"" 7x08x25";10;165,91;1659,10;72,98;1586,12
10;26276;15/04/2005;11103;SERVIMADERA;NBT70819;"NOVOPLY TROPICAL ""B"" 7x08x19";14;311,70;4363,77;129,44;4234,33
10;26276;15/04/2005;11103;SERVIMADERA;NBT70819;"NOVOPLY TROPICAL ""B"" 7x08x19";14;311,70;4363,77;129,44;4234,33
10;26033;6/04/2005;11103;SERVIMADERA;VA708151FNN;TROP.KOR FAN. NOGALN D/D -A-;5;150,55;752,77;40,39;712,38
10;26033;6/04/2005;11103;SERVIMADERA;VA708153FNE;TROP.KOR FAN.NEGRO . D/ -A- 15;5;115,23;576,17;31,58;544,60
10;26211;14/04/2005;11103;SERVIMADERA;VA708251FNE;TROP.KOR FAN. NEGRO D/D -A;1;36,70;36,70;9,46;27,24
10;26211;14/04/2005;11103;SERVIMADERA;VA708252FHA;TROP.KOR FAN. HAYA D/B -A- 25;2;74,59;149,17;17,87;131,31
10;26189;12/04/2005;11103;SERVIMADERA;VA708253FGN;TROP.KOR FAN. GRANIT D/ -A- 25;1;43,08;43,08;8,30;34,78
10;25906;30/03/2005;11103;SERVIMADERA;ZA708153FAZ;FIBRAKOR RAN.F.AZUL 'A' 15 MM;2;56,78;113,57;11,79;101,78
10;25905;30/03/2005;11103;SERVIMADERA;ZA708153FAZ;FIBRAKOR RAN.F.AZUL 'A' 15 MM;5;141,96;709,81;29,47;680,34
10;26036;6/04/2005;11103;SERVIMADERA;ZA708153FHA;FIBRAKOR RAN.F.HAYA 'A' 15 MM;3;86,21;258,63;17,68;240,94
10;25905;30/03/2005;11103;SERVIMADERA;ZA708154FB/;FIBRAKOR RANUR.BALAN 'A' 15 B/;15;385,51;5782,68;74,16;5708,52
10;26209;13/04/2005;11128;TIPANTUÑA LEMA JORGE;H.262.09.350;PERNO MINIFIX EXPANS B34/8MM;2000;85,54;171080,00;13,80;171066,20
10;26209;13/04/2005;11128;TIPANTUÑA LEMA JORGE;H.262.26.237;CAJA MINIFIX 15 NATURAL 13MM;2000;94,64;189280,00;14,80;189265,20
10;26365;21/04/2005;11128;TIPANTUÑA LEMA JORGE;H.264.37.196;CONFIRMAT GALVANIZADO 5X50MM;2000;27,74;55480,00;4,60;55475,40
10;25989;4/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26010;4/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26325;19/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;500;31,56;15780,00;5,50;15774,50
10;26308;19/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;605;38,19;23103,50;6,66;23096,84
10;25989;4/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26010;4/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26011;4/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26195;12/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;1500;94,68;142020,00;16,50;142003,50
10;26394;22/04/2005;11321;TORRES POZO MAURO;0104020041;FILO BLAN. MARQ. PVC 22mm;2500;157,80;394500,00;27,50;394472,50
10;25989;4/04/2005;11321;TORRES POZO MAURO;0104020058;FILO HAYA PVC 22 mm.;600;53,57;32140,80;7,80;32133,00
10;25989;4/04/2005;11321;TORRES POZO MAURO;0104020058;FILO HAYA PVC 22 mm.;600;53,57;32140,80;7,80;32133,00
10;25437;7/04/2005;11321;TORRES POZO MAURO;0801010001;PISO NOVOPARQUET MAHAGONY;4;72,92;291,69;12,64;279,05
10;26098;7/04/2005;11321;TORRES POZO MAURO;0801010001;PISO NOVOPARQUET MAHAGONY;4;72,92;291,69;12,64;279,05
10;25437;7/04/2005;11321;TORRES POZO MAURO;0801010005;BARREDERA TRANSITION MAHAGONY;1;12,25;12,25;2,35;9,90
10;25437;7/04/2005;11321;TORRES POZO MAURO;0801010008;BARREDERA TRANSITION BEECH;3;26,90;80,69;7,05;73,64
10;26166;12/04/2005;11321;TORRES POZO MAURO;H.015.31.826;TORN.HOSPA CA.AV.4.0x15BISAGRA;3000;9,63;28890,00;1,80;28888,20
10;26166;12/04/2005;11321;TORRES POZO MAURO;H.311.00.500;BISAGRA RECTA ECONOMICA 110/40;200;34,78;6955,20;5,44;6949,76
10;26166;12/04/2005;11321;TORRES POZO MAURO;H.311.10.512;PLACA MONTAJE BISAGRA ECONOMIC;200;10,51;2102,80;1,74;2101,06
10;26166;12/04/2005;11321;TORRES POZO MAURO;H.316.30.530;BISAGRA RECTA TACO PREMONTADO;1500;508,28;762412,50;77,40;762335,10
10;26166;12/04/2005;11321;TORRES POZO MAURO;H.316.51.526;PLACA DE MONTAJE 2 mm. SISTEMA;1500;195,66;293490,00;29,85;293460,15
10;26170;12/04/2005;11321;TORRES POZO MAURO;JA708184FB/;FIBRAKOR FAN. BALANC B/ -A- 18;11;331,31;3644,42;56,14;3588,28
10;26312;19/04/2005;11321;TORRES POZO MAURO;KA708125FBB;NOVOKOR FAN. BALANC B/B -A- 12;10;151,08;1510,80;43,39;1467,41
10;15692;11/04/2005;11321;TORRES POZO MAURO;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;7;167,34;1171,40;39,70;1131,70
10;26044;11/04/2005;11321;TORRES POZO MAURO;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;2;39,51;79,03;11,91;67,12
10;26044;6/04/2005;11321;TORRES POZO MAURO;KA708151FCH;NOVOKOR FAN. CHAMPA D/D -A- 15;7;138,30;968,11;41,68;926,43
10;26172;12/04/2005;11321;TORRES POZO MAURO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;120;2518,63;302235,41;567,67;301667,74
10;26296;18/04/2005;11321;TORRES POZO MAURO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;180;3031,16;545608,22;851,51;544756,72
10;26169;12/04/2005;11321;TORRES POZO MAURO;VA708094FB/;TROP.KOR FAN. BALANC B/ -A- 09;20;385,66;7713,28;93,07;7620,21
10;26296;18/04/2005;11321;TORRES POZO MAURO;VA708155FBB;TROP.KOR FAN. BALAN B/B -A- 15;20;442,73;8854,58;124,46;8730,12
10;26235;14/04/2005;11001;VENTAS EMPLEADOS;0801010001;PISO NOVOPARQUET MAHAGONY;14;255,23;3573,21;44,25;3528,95
10;26225;14/04/2005;11001;VENTAS EMPLEADOS;0801010001;PISO NOVOPARQUET MAHAGONY;9;164,08;1476,68;28,45;1448,23
10;26235;14/04/2005;11001;VENTAS EMPLEADOS;0801010001;PISO NOVOPARQUET MAHAGONY;14;255,23;3573,21;44,25;3528,95
10;26259;15/04/2005;11001;VENTAS EMPLEADOS;0801010001;PISO NOVOPARQUET MAHAGONY;14;255,23;3573,21;44,25;3528,95
10;26235;14/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;20;359,85;7196,96;63,22;7133,74
10;26244;14/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;4;71,97;287,88;12,64;275,23
10;26225;14/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;12;215,91;2590,90;37,93;2552,97
10;26259;15/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;18;323,86;5829,53;56,90;5772,64
10;26235;14/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;20;359,85;7196,96;63,22;7133,74
10;26221;14/04/2005;11001;VENTAS EMPLEADOS;0801010002;PISO NOVOPARQUET BEECH;40;719,70;28787,82;0,00;28787,82
10;26126;8/04/2005;11001;VENTAS EMPLEADOS;0801010018;PISO NOVOPARQUET TEAK MAURI;30;849,16;25474,73;0,00;25474,73
10;26326;19/04/2005;11001;VENTAS EMPLEADOS;H.264.37.196;CONFIRMAT GALVANIZADO 5X50MM;30;0,42;12,48;0,07;12,41
10;26306;18/04/2005;11001;VENTAS EMPLEADOS;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";8;145,60;1164,76;23,51;1141,25
10;26089;7/04/2005;11001;VENTAS EMPLEADOS;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";1;22,00;22,00;3,56;18,44
10;26305;18/04/2005;11001;VENTAS EMPLEADOS;NAL70806;"NOVOPLY ""A"" 7x08x06";5;27,63;138,17;5,22;132,95
10;26274;15/04/2005;11001;VENTAS EMPLEADOS;NAL70812;"NOVOPLY ""A"" 7x08x12";1;9,08;9,08;1,65;7,43
10;26340;20/04/2005;11001;VENTAS EMPLEADOS;NAL70812;"NOVOPLY ""A"" 7x08x12";2;18,16;36,33;3,30;33,03
10;26274;15/04/2005;11001;VENTAS EMPLEADOS;NBL70806;"NOVOPLY ""B"" 7x08x06";4;22,11;88,43;7,93;80,50
10;26051;6/04/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;0801010001;PISO NOVOPARQUET MAHAGONY;12;218,77;2625,21;37,93;2587,28
10;26260;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;0801010001;PISO NOVOPARQUET MAHAGONY;280;5104,58;1429282,18;885,08;1428397,10
10;26260;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;0801010045;TAPA MARCO - CASING 356;300;561,92;168576,30;92,40;168483,90
10;26345;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;FA708063FHA;NOVOFOIL FAN. HAYA D/ -A- 06;10;111,68;1116,78;37,98;1078,80
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;FA708151FCE;NOVOFOIL FAN. CEREZ D/D -A- 15;8;164,67;1317,35;41,89;1275,46
10;26266;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;FA708151FHA;NOVOFOIL FAN. HAYA D/D -A- 15;5;103,65;518,25;29,94;488,31
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;FA708253FNE;NOVOFOIL FAN. NEGRO D/ -A-;5;105,84;529,21;29,89;499,32
10;26342;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;FA708253FNE;NOVOFOIL FAN. NEGRO D/ -A-;20;423,37;8467,34;119,56;8347,78
10;25875;28/03/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;H.015.31.639;TORNILLO HOSPA 3.5 X 15  MM;1000;2,66;2660,00;0,50;2659,50
10;25956;1/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;H.015.31.639;TORNILLO HOSPA 3.5 X 15  MM;2000;5,32;10640,00;1,00;10639,00
10;25956;1/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;H.015.31.826;TORN.HOSPA CA.AV.4.0x15BISAGRA;8000;25,68;205440,00;4,80;205435,20
10;26295;18/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;H.423.08.746;SOFT ROLLER 25 REAS BLAN. 45CM;100;75,80;7579,50;12,71;7566,79
10;26295;18/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;H.423.08.756;SOFT ROLLER 25 REAS BLAN. 55CM;50;51,73;2586,58;7,89;2578,69
10;26267;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;JA708154FB/;FIBRAKOR FANTA. BALANCE B/ -A-;20;535,46;10709,10;85,24;10623,86
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;JA708155FBB;FIBRAKOR FAN.BALANCE B/B -A-;10;280,56;2805,57;45,53;2760,04
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708063FAB;NOVOKOR FAN. ABEDUL D/ -A- 06;3;35,37;106,11;12,07;94,04
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708063FCY;NOVOKOR F.CHERRY D/ -A- 06;3;35,37;106,11;12,07;94,04
10;26345;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708063FHC;NOVOKOR FAN.HAYA CATADRAL;5;61,21;306,03;20,12;285,91
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708063FPR;NOVOKOR F.PALO ROSA D/ -A- 06;3;35,37;106,11;12,07;94,04
10;26294;18/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708091FAZ;NOVOKOR FAN. AZUL D/D -A- 09;5;93,81;469,05;28,32;440,72
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FAB;NOVOKOR FAN. ABEDUL D/D -A- 15;5;109,87;549,35;31,73;517,62
10;26345;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FCC;NOVOKOR FAN.CER.CAT  D/D -A;2;44,43;88,87;12,69;76,17
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FCE;NOVOKOR FAN. CEREZO D/D -A- 15;5;113,20;565,98;31,73;534,25
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FCY;NOVOKOR F.CHERRY  D/D -A- 15;5;109,87;549,35;31,73;517,62
10;26266;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;8;183,29;1466,29;50,77;1415,52
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;10;229,11;2291,08;63,46;2227,62
10;26345;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FHC;NOVOKOR FAN. HAYA CATEDRAL;5;114,38;571,92;31,73;540,19
10;26345;20/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FNN;NOVOKOR FAN. NOGALN D/D -A- 15;15;336,89;5053,28;95,19;4958,09
10;26265;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FPR;NOVOKOR F.PALO ROSA D/D -A- 15;5;109,87;549,35;31,73;517,62
10;26048;6/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708151FSA;NOVOKOR FAN. SAPELL D/D -A- 15;5;113,37;566,85;31,73;535,12
10;26294;18/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708153FAB;NOVOKOR FAN. ABEDUL D/ -A- 15M;5;85,26;426,30;25,42;400,88
10;26266;15/12/2005;11138;VILLAGOMEZ JOSE - N. ECOMADERA;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;5;125,84;629,22;35,22;593,99
